ID,distanza totale percorsa (Km),tempo totale di percorrenza(s),tempo totale di attesa(s),velocità media(Km/h),emissioni totali di CO2(Kg),emissioni totali di CO(Kg),emissioni totali di HC(Kg),emissioni totali di PMx(Kg),emissioni totali di NOx(Kg),consumo totale di carburante(Kg),emissione totale di rumore(dBA)
Semaforo a ciclo fisso 1,,,,,,,,,,,
vehicle591,0.26424954509631415,20.0,0.0,0.3968298477833784,0.06561633106376631,0.00032756979984960505,2.669920651687593e-06,4.092055186782125e-06,1.7106183138280984e-05,0.021269966532295702,13160.057549864598
vehicle610,0.2674814265999405,18.300000000000182,0.0,0.3997935732195439,0.05313797930279353,9.001701389257665e-06,2.3719695800653106e-06,6.064068411056717e-06,0.00022609979831726318,0.01707792549759324,11984.586933880648
vehicle546,0.26593790932112205,15.699999999999818,0.0,0.39650154521821734,0.06802194887976411,2.2541047933508406e-05,6.748739257219655e-06,5.103226088903264e-06,0.0001813263145433903,0.021861044623037916,10629.983211795468
vehicle647,0.26549802183955595,19.699999999999818,0.0,0.392527539799051,0.0517196405189258,2.0358877518632642e-05,5.399738321254607e-06,5.294290915095054e-06,0.00011610480762376681,0.01662125889769039,12792.508456095118
vehicle449,0.2651955154093763,84.89999999999964,60.7,0.3806692946379865,0.14830772447548857,0.0002022342820121025,3.617497691984919e-06,5.643876136491487e-06,4.515078041247727e-05,0.04808326828490782,49347.72699476839
vehicle662,0.2667663470402101,72.70000000000027,50.1,0.3832737220912954,0.16569934245601925,0.00034432957146832545,5.7480949764787106e-05,9.992775507624919e-05,0.0006098231711981618,0.0532606977483907,42676.77142797841
vehicle595,0.2650625333564852,65.40000000000009,32.9,0.3799032406699836,0.11232136801122522,0.0005571130626365107,8.059604769079977e-06,5.061012996399413e-06,2.8727942980897246e-05,0.036414273050289846,38295.257486840055
vehicle680,0.2667289060940814,54.09999999999991,24.6,0.38220717367368173,0.15450823858960422,0.00011094728105601388,3.1007589518375254e-05,4.212911282118234e-05,0.000575847493805805,0.049654801483198306,32110.255313545797
vehicle400,0.26616221115821803,45.09999999999991,17.2,0.38185120701184744,0.07456008209899816,0.0008308055204957077,7.874350751541028e-06,6.560399722954624e-06,1.5293027530250693e-05,0.024170028197921536,17030.537585661594
vehicle622,0.26521172697143525,35.70000000000027,7.5,0.3803173133001331,0.09943754917835604,2.198939155110268e-05,4.817924639873516e-06,6.548436200296323e-06,0.0003628452150451423,0.03195688443892556,21851.47967535909
vehicle641,0.2660982065485605,26.199999999999818,0.0,0.3811355227537402,0.06958026194977855,1.2724031533977194e-05,2.3139745747170283e-06,5.5515150499883705e-06,0.0003677052621172009,0.022360599850564815,16430.390224779938
vehicle500,0.26572051962237137,21.0,0.0,0.37935608536220305,0.04326650920499967,1.2979871816399714e-05,5.327471946149417e-06,1.4827165476153019e-05,0.00023549384657167109,0.013904843344134514,13414.030742711997
vehicle565,0.2650968021397309,21.399999999999636,0.0,0.37663111905362145,0.05559404410753834,1.0577656516515475e-05,2.5960951715414798e-06,5.610830394093905e-06,0.00020980180879478892,0.017867115969624644,13710.539313704896
vehicle703,0.26607028318597814,14.700000000000273,0.0,0.37837960005877014,0.05602349124626988,4.0345526012193356e-06,3.3984519729395137e-06,1.5097254538974779e-05,0.00046443386742999333,0.018002970367902285,9986.302499922565
vehicle399,0.2652639188519489,88.0,66.9,0.3638319682309682,0.08918321543761613,0.0011350725915869784,6.37070062891318e-06,5.448837676116191e-06,9.408860006969146e-06,0.028915029207184504,14086.211665408371
vehicle554,0.2663504674465179,78.5,55.5,0.3661613746466363,0.15437757232343027,8.5018643373971e-05,1.7869196890634846e-05,5.272426606147582e-06,0.0003697640756138161,0.049611956293822604,45878.58072533001
vehicle646,0.2667853548381885,68.79999999999973,42.1,0.3667933143457938,0.13519103135965727,7.128163357509806e-05,1.5440407790659565e-05,4.630787337667649e-06,0.0003210875180160047,0.043446337172782075,40385.96843711551
vehicle542,0.2663779502267587,61.40000000000009,29.4,0.3644929207585401,0.09302869783454851,2.0292411693344297e-05,4.255418317830362e-06,6.7695930015185865e-06,0.0003063137387645342,0.02989706040905669,19008.544410574654
vehicle633,0.2641114122093426,16.40000000000009,0.0,0.3624822450278653,0.0436818337508563,1.0253427263445132e-05,4.451866263767609e-06,1.4480092375474539e-05,0.000259328965106716,0.014038748362388049,10880.082494461087
vehicle645,0.2654020230649444,17.699999999999818,0.0,0.3634258182501994,0.055108504119927716,9.568364744107832e-06,2.58869227433307e-06,6.837008265997207e-06,0.00023480725920761752,0.0177114993822941,11672.04507880513
vehicle390,0.26670709168205,17.899999999999636,0.0,0.3649721883543647,0.04539952962598173,0.0002072542481804092,1.8402711390391185e-06,5.15154143896292e-06,1.1772120024019722e-05,0.014717416855165342,11788.873957833861
vehicle522,0.2636858584786041,16.199999999999818,0.0,0.3589417577770931,0.04091904603429563,8.291920024378824e-06,2.596448640685409e-06,7.961354650166331e-06,0.0001764565036552608,0.013152532069132227,10737.887873161888
vehicle686,0.2672057183496927,18.59999999999991,0.0,0.362952080823484,0.0619000228921652,0.00012907352140962286,2.4218195513507837e-05,4.218372499694271e-05,0.0003044151807470292,0.01989357159882107,12097.523101332463
vehicle532,0.26475192170760997,18.300000000000182,0.0,0.3593239867097678,0.04808487240360334,8.764101497735195e-06,2.402108944883222e-06,6.263325008212414e-06,0.00020143351228929567,0.015454340819048853,11956.730111972929
vehicle490,0.2690101469742764,17.799999999999727,0.0,0.36382822771385387,0.06414336768177696,1.089792025711087e-05,2.812856823408187e-06,7.180057837080599e-06,0.00026830842633420306,0.020614858974709663,11853.362109041625
vehicle626,0.2665515694256457,84.90000000000009,61.3,0.35124659640806877,0.08156721418469232,3.052017174615858e-05,8.537529765200029e-06,5.580822353492e-06,0.00016964152486763568,0.026214080830945986,15111.47884532096
vehicle408,0.2668334739417763,71.80000000000018,50.9,0.35185461650632827,0.16856621560025756,0.0009179376228197458,0.00011666573625139334,8.919338421416779e-06,0.0002646692989258721,0.054652100818939245,42267.79988129279
vehicle603,0.2661870551592623,64.90000000000009,37.0,0.3505485705825849,0.14354068947156276,0.00012279541408003519,2.739547569286279e-05,6.2593473804441e-05,0.0006019431603681943,0.04612488357422573,38150.6530833068
vehicle702,0.26638290812268495,52.399999999999636,25.4,0.3507041775412873,0.11091906042371587,3.5817515188936827e-06,8.001760444065665e-06,4.768769811218615e-06,0.0008076019298245957,0.03564788119263532,31228.963042708147
vehicle531,0.2652398697569978,45.20000000000027,15.2,0.3481695896340853,0.08725641110873829,3.3777093507048755e-05,9.189558391549863e-06,5.46714746718758e-06,0.00017341748911274692,0.028042407954972037,18237.0320317971
vehicle416,0.2655732644079717,32.5,5.2,0.3494360939519751,0.09445940655438483,0.0011124678491695654,6.22118486181032e-06,4.850904572569449e-06,1.1334565283923768e-05,0.03062565182309567,20278.11975791823
vehicle681,0.2658495063870353,24.09999999999991,0.0,0.34898657216827594,0.1230366710563574,5.631643470367201e-05,1.536644218505257e-05,3.757625763214548e-05,0.0005499511897931931,0.0395382029972238,15471.332025835272
vehicle409,0.2690523236160001,18.0,0.0,0.3530350952452178,0.04183793288138175,0.00018669005827721947,1.6800832858252062e-06,4.996527659071411e-06,1.0885055807675084e-05,0.013562937259484783,11828.512553772296
vehicle620,0.26626913514397077,15.800000000000182,0.0,0.3485869387709827,0.047701004981540535,6.093896454056763e-06,1.3687366471410303e-06,5.264971124073962e-06,0.0002990221635899036,0.015329285583916306,10582.959061050977
vehicle406,0.26466937988854067,15.599999999999909,0.0,0.34518536448443676,0.04134908257800341,0.0005962490379392577,3.4654849365395148e-06,5.5636914854895276e-06,5.092877871018232e-06,0.01340651953352205,10464.685631725772
vehicle696,0.26627258289218936,91.79999999999973,64.6,0.33572406035688634,0.25638529636497065,0.0009486592646919923,0.00021548421413421567,0.00016452148835529595,0.00103507806807515,0.08239345135353512,53238.95403850933
vehicle666,0.2681131397156376,77.89999999999964,54.0,0.3388344780410904,0.09190284319403101,0.00020582976727819482,3.287720215324692e-05,5.157157225490403e-05,0.0002920627026185265,0.029535629809577604,15408.373295292851
vehicle441,0.26823942276817697,71.80000000000018,41.3,0.3383133901669215,0.1400554161966355,0.00028813661729676626,3.8058502521800278e-06,5.635689522406065e-06,4.18238368987029e-05,0.04540604341938179,42116.773435487354
vehicle670,0.2671010797228901,60.20000000000027,31.0,0.33753821305338527,0.11674677132890407,3.986985782584953e-06,9.235471341157856e-06,4.7634765507660965e-06,0.0008212113076227402,0.037520891734529084,35509.06439695881
vehicle534,0.2649642442995348,52.0,20.2,0.3340983033883888,0.08777831837043207,1.8302232723800956e-05,3.7765075846929222e-06,5.845973034892112e-06,0.00029933815359943006,0.028209385887738688,19118.800427814236
vehicle643,0.26503918363232865,40.09999999999991,11.5,0.3352469163361258,0.12825262983773486,2.5761336681606978e-05,5.495212161503357e-06,6.544880197241098e-06,0.0005053496185671219,0.041216307668282215,24492.35817204074
vehicle562,0.2661034738495626,32.0,0.0,0.33578171688894637,0.08124076649850132,1.5007791614758047e-05,2.507410628023422e-06,4.8827339348641035e-06,0.0004283229182625681,0.026108260245746667,19158.252622543732
vehicle443,0.26582725736857904,22.800000000000182,0.0,0.3348137592278211,0.06397204768090038,0.00045179636159946974,2.999419459887118e-06,5.594731269504119e-06,2.2446445482608184e-05,0.020738821694904947,14592.60562882176
vehicle598,0.26614797639637233,16.199999999999818,0.0,0.33487929454906357,0.048642869915664015,6.715596428772652e-06,1.5922837806665508e-06,6.17902272722028e-06,0.0003013304035330926,0.015631754089286343,10832.161048074395
vehicle656,0.264766316915578,19.0,0.0,0.3308640058692238,0.06448764385468879,2.3038298369928017e-05,6.536547743305832e-06,5.139421247712954e-06,0.00014343231517760063,0.02072492057811472,12536.671972572643
vehicle649,0.26440690517841203,17.300000000000182,0.0,0.33008637895864795,0.04585726384878752,6.681667385162939e-06,1.5640831681921777e-06,5.709338547534291e-06,0.00027878847681299715,0.014736547072577271,11405.457711489624
vehicle499,0.2689906057128913,84.59999999999991,60.7,0.3269348241386004,0.17173276976470056,9.485053777379098e-05,1.988884886794826e-05,6.326509266586114e-06,0.0004213002564928329,0.05518928496488252,49321.193436640715
vehicle480,0.26864413963349276,75.79999999999973,44.7,0.3264249911472822,0.0697897205610941,1.3198065725120792e-05,2.2764626418143727e-06,4.8472635545363005e-06,0.0003686605806996819,0.022428133869546063,18703.01346727569
vehicle706,0.26703966097088505,64.69999999999982,35.0,0.323998781013366,0.19612058056793719,0.0006448596359286358,0.00014776376135208002,0.00013707283106769347,0.0008486441552214758,0.06302422626084461,38052.57910225515
vehicle460,0.2661633084868724,55.600000000000364,23.9,0.32304910295713285,0.10379560393166885,0.0002354699348143014,2.8664798447384634e-06,4.538408264466129e-06,3.1166469756347034e-05,0.033650063355145456,32906.524119877286
vehicle567,0.2653046832823301,44.40000000000009,15.1,0.3222033325014693,0.08309869659030726,2.3612308284954033e-05,8.374467775446826e-06,2.0729731110537814e-05,0.00042130112246028644,0.026705530971525504,17825.625539492532
vehicle528,0.26562260563646106,36.09999999999991,2.5,0.32195236649373515,0.08302117633670937,1.506444766966137e-05,2.465906442701807e-06,4.725306401240733e-06,0.0004374601286317593,0.026680502038312095,20072.10196679718
vehicle501,0.2664436292935552,26.59999999999991,0.0,0.3233127298129974,0.0789472569151958,2.9522291539641966e-05,8.196089061633925e-06,4.773197490393267e-06,0.0001594792669605391,0.02537209461469543,16718.462605733686
vehicle541,0.26624522846946447,18.700000000000273,0.0,0.32253029038503545,0.06145655302939616,9.893742869058714e-06,2.4525636528870407e-06,5.899049847299703e-06,0.0002593621323684166,0.01975085865085707,12253.922790230321
vehicle489,0.26687581747675815,17.200000000000273,0.0,0.3224269501162109,0.05491659153430678,8.493278810879584e-06,2.2376737675720534e-06,5.947973058679305e-06,0.00024643948463504823,0.017649303073447656,11390.231462428645
vehicle518,0.26796377132151705,14.400000000000091,0.0,0.32324336488929933,0.04655802579265899,5.4026217028111136e-06,1.254042497132873e-06,5.259551363512064e-06,0.0003041859074580395,0.01496203788468016,9800.498165162047
vehicle651,0.26559772663933356,88.19999999999982,62.4,0.3107803789033841,0.1574479221189145,0.0005482686917110072,0.00010896144877098404,8.955891105560383e-05,0.0005746832334386133,0.05059152688069173,51139.2339815254
vehicle600,0.2654386670911505,80.30000000000018,51.2,0.3109732520239366,0.08756081908584443,1.71517235931568e-05,3.4847864724118424e-06,5.7829216866250504e-06,0.0003106473675485279,0.028139252867738454,17713.74338077006
vehicle511,0.2657288565460788,70.90000000000009,41.3,0.3104533342379951,0.13450510804752855,3.1836815663160445e-05,7.2711759000495855e-06,6.995186677871691e-06,0.0008551629554006697,0.04322449276168669,41549.28137745092
vehicle569,0.2649510528033806,61.90000000000009,32.4,0.30960930061345576,0.12027223646721628,6.43661345579476e-05,1.3860799726646172e-05,5.4234514073608075e-06,0.00027256635135538816,0.03865165228427182,36462.367574597374
vehicle563,0.2668202454734469,49.19999999999982,20.9,0.31199603576848833,0.09979067844982185,3.4598114277661244e-05,1.0153592015095972e-05,4.6899986829223775e-06,0.00020036959523619995,0.03207118686803312,17499.56660618355
vehicle579,0.26822064965485326,40.5,9.8,0.31325813720027523,0.09091398581857511,1.873486871136323e-05,3.880619525142399e-06,6.35128007352293e-06,0.0003101053861059878,0.029217147859382796,18613.972504061538
vehicle529,0.2656274161509661,32.09999999999991,0.0,0.3101128635244195,0.0961439320611973,1.9705115008994412e-05,4.169575629139538e-06,6.520518569269279e-06,0.00034395403485638665,0.03089794063611966,19816.784900605973
vehicle669,0.26650536520164403,19.300000000000182,0.0,0.31117477454432607,0.05038377566834165,5.115317120374646e-06,3.6122662440511973e-06,1.4603263177665738e-05,0.0003952659592874233,0.016190538473113497,12538.804140744609
vehicle434,0.2651134527286196,17.59999999999991,0.0,0.3083828747065375,0.07315935058626567,0.0008112938663941532,4.878417078957949e-05,8.628233761299481e-06,0.0001257374455210954,0.023717652787507662,11840.034138562689
vehicle524,0.2657581365309404,17.800000000000182,0.0,0.30849655105740825,0.04625913283099371,8.436168042721197e-06,2.3573800767696546e-06,6.3503964347008255e-06,0.00019592751147019908,0.014867694309403634,11680.978118001452
vehicle650,0.2678372065228795,16.90000000000009,0.0,0.31014976176741116,0.05046793098908397,7.974249494442611e-06,2.1729450165251717e-06,5.995042845481542e-06,0.00022836582059675015,0.016219830789875777,11207.208447363884
vehicle488,0.2669914054331852,83.09999999999991,59.3,0.30141282742590936,0.14927865498782647,8.608172032741016e-05,1.7559610690534524e-05,4.954533918533482e-06,0.00035517767831800705,0.047972991983568074,48399.4961529987
vehicle632,0.2648281960225115,71.19999999999982,49.0,0.29933452064859906,0.15427436674578737,4.092569183130237e-05,9.398437367404779e-06,5.847316875223425e-06,0.0005977784390150599,0.049581011771716976,41823.9408950208
vehicle483,0.26737042330749167,63.90000000000009,35.5,0.30199162440276417,0.12433402715550193,6.571363697393604e-05,1.4245944443714485e-05,5.029953287222749e-06,0.0002893547210862598,0.039957123186553145,37574.040492506785
vehicle613,0.2659046127961163,54.5,23.8,0.29935543720219,0.07951556720721216,3.224901602302817e-05,8.528445194034863e-06,5.4755195518115565e-06,0.00014723956488510792,0.02555448964629436,18597.30433165751
vehicle586,0.26688508502772246,43.40000000000009,14.9,0.30143213592443246,0.08384177514523837,3.150111275256949e-05,8.762862258339472e-06,5.101484349074954e-06,0.00017413125207521712,0.02694514666475019,17356.07374318188
vehicle468,0.2668737667085185,34.09999999999991,5.8,0.3008917629237704,0.09851743717166184,4.069180967393895e-05,1.052350829262135e-05,5.746303345735318e-06,0.00021117124266821225,0.03166129226766952,20999.65224067169
vehicle418,0.2662803908783716,25.800000000000182,0.0,0.29998947826691896,0.060785578311755094,0.0001836150431627703,1.8194562686304018e-06,5.351034123344334e-06,1.7718190945349046e-05,0.019705505039610185,16213.669525960608
vehicle526,0.2678339872950217,16.200000000000273,0.0,0.3019577430494112,0.04286605404225014,6.0181119658354135e-06,1.5029407903007242e-06,6.023281567937076e-06,0.00026863576644285404,0.01377521300465897,10791.091316000533
vehicle507,0.26378776123288894,22.300000000000182,0.0,0.2951845589233494,0.06178060966285107,1.1715119716488403e-05,2.7517319649422926e-06,5.57928897396672e-06,0.00022645312236374397,0.01985508719203765,14231.918863356785
vehicle464,0.2668835290901187,17.899999999999636,0.0,0.2984053036010776,0.04949186619533868,0.00047918344801760375,3.2969113448743254e-05,7.110896814340042e-06,8.848532430179361e-05,0.016045028947655516,11782.508985878869
vehicle517,0.2669576731849508,90.40000000000009,64.8,0.290960875871246,0.07096926477242282,1.3644165089103717e-05,2.4557679812645945e-06,5.973044190739235e-06,0.0003726716732101389,0.022806991430855978,16154.608751041334
vehicle695,0.26662293438165097,75.59999999999991,55.3,0.2913145993753354,0.1670359403226668,5.39948742843988e-06,1.279031891050365e-05,4.889854233958919e-06,0.0011898110736732067,0.05368318816672831,44421.07035641217
vehicle655,0.26602709285562964,70.0,38.3,0.2893695201010719,0.12916196767038615,7.171603122459903e-05,1.5064923274779021e-05,5.6746221887896e-06,0.0002930654837768235,0.041508299417864596,40997.414300219236
vehicle685,0.26823989942211646,59.399999999999636,28.5,0.29207572166735785,0.11241702210522711,2.221165448586829e-05,1.3834719274250037e-05,3.02246290226353e-05,0.0007458595707911251,0.0361362013145341,35059.08336629789
vehicle566,0.2667946537584149,14.899999999999636,0.0,0.2905457607347248,0.05360201210108752,7.375293226518986e-06,2.104407110830824e-06,6.444261639710575e-06,0.0002685073574919529,0.01722699263784174,10097.983512669685
vehicle621,0.26436721064129337,19.699999999999818,0.0,0.28686996561196226,0.04297669557286524,8.83895718632004e-06,2.449565467806596e-06,6.0758141027949294e-06,0.0001693101237915557,0.013812943100712686,12683.79243651483
vehicle417,0.26653621227272534,20.5,0.0,0.28896095240830855,0.04334606941120147,0.0002986973945792825,2.8230624661576126e-05,6.397019275936505e-06,7.644611024133946e-05,0.01405360996266016,13151.667037138204
vehicle422,0.26583207415653265,17.300000000000182,0.0,0.28821559908651656,0.05782325681222585,0.00031182768377586084,2.5711023062453994e-06,4.9416285276539044e-06,1.4483191391272556e-05,0.018744091147913217,11577.331042530328
vehicle514,0.2650466791995181,18.200000000000273,0.0,0.2875943457533295,0.042550393702823375,6.3322521277762074e-06,1.4271195201062484e-06,4.892726212833813e-06,0.00025460420103396873,0.01367391888406139,11887.899641634329
vehicle458,0.26809570175971514,17.59999999999991,0.0,0.2894737556098678,0.06623727465042566,0.0006698388098155142,4.380304546883282e-05,8.616754889291893e-06,0.00011595620151291986,0.021474137119871367,11803.609189811417
vehicle599,0.2655617999778173,20.699999999999818,0.0,0.28575539127081157,0.048924078242306115,2.0322432725057538e-05,5.197412464791231e-06,5.418414273066973e-06,0.00010811678977648845,0.015722703751517835,13304.437484086044
vehicle676,0.26631855029654056,82.19999999999982,59.3,0.28066301048994924,0.08737582725234404,4.234917190885773e-05,1.2147411830139915e-05,7.089966373531509e-06,0.000167340792672385,0.02808283399579253,14847.314380758877
vehicle456,0.26712261073052895,73.30000000000018,48.6,0.28158385249633344,0.0826334121224342,0.0010215567482630904,9.376769384512751e-06,7.2626897732126264e-06,1.6775127773592008e-05,0.02678677573180734,15735.292123247289
vehicle502,0.26651359970474064,64.80000000000018,34.0,0.2810162673440033,0.07727074927261884,1.4174325118652925e-05,2.4559841057676987e-06,5.2609608298518985e-06,0.0004155255440864873,0.024832327232211075,18554.944664254937
vehicle506,0.26842401462281484,53.30000000000018,21.5,0.2829515532703971,0.07112575817652202,2.75809885969585e-05,7.528283271616003e-06,4.220099251982982e-06,0.00013927108726772172,0.022858417243509063,19086.476235221744
vehicle450,0.26496643788020113,44.0,14.5,0.27878160618919595,0.09330679603890933,0.000763675356444179,6.109201119921022e-05,8.937152178592282e-06,0.00014889518428190337,0.030249532712553817,17989.12579684864
vehicle491,0.2656634225605068,35.80000000000018,4.7,0.2792762222613818,0.08916353603902265,3.373076682866667e-05,9.320645827376558e-06,4.876775814519883e-06,0.00017745398097863334,0.028655481581315756,18799.69543975403
vehicle624,0.2656138586403131,16.800000000000182,0.0,0.2789079726917462,0.03963080412158885,5.862480503691793e-06,1.4780685522397456e-06,5.739742944166549e-06,0.0002456398082279979,0.012735474713266496,11096.847696794124
vehicle402,0.2658205001922939,17.5,0.0,0.2789026534299565,0.04409362036460067,0.00039321294969676913,2.930925083332728e-05,7.02655611858329e-06,8.08945141300618e-05,0.01429594293886416,11505.41183297717
vehicle515,0.2661645279309917,24.40000000000009,0.0,0.2776987953428536,0.05442679188330877,0.0001465150970364987,2.8110147208736368e-05,3.329436887394018e-05,0.00018380223782841427,0.017490016015843424,15356.255588941114
vehicle618,0.2661437218541095,16.90000000000009,0.0,0.27820933979091444,0.04486476318132407,7.82461078331269e-06,2.2334792176105343e-06,6.338019830376887e-06,0.00019757170932518616,0.01441957532544798,11170.96002753012
vehicle552,0.265895234320329,87.0,65.8,0.2713219540947946,0.09444109682271143,3.2062531434927225e-05,9.579358438878185e-06,5.284400488671288e-06,0.00020145293913602903,0.030351903261938873,13969.558855852769
vehicle438,0.2670902583724238,18.699999999999818,0.0,0.27161908705008403,0.04408559199201642,0.0005226608573036894,1.2542198088213424e-05,8.150608399242776e-06,3.479435283497782e-05,0.014293536008840054,12201.423079408474
vehicle638,0.26525530792885427,19.59999999999991,0.0,0.2693984012546637,0.04937622414429326,8.180882925235009e-06,1.9250065044472284e-06,6.367363615716517e-06,0.0002902190576889114,0.01586722462269945,12716.553115466982
vehicle583,0.2659846352090647,19.5,0.0,0.27024617687370545,0.059995575015729836,8.536101790847259e-06,1.5535954247023072e-06,4.507011405599821e-06,0.0003401919245652767,0.019280581995424838,12743.354066456937
vehicle440,0.2660798122826917,19.40000000000009,0.0,0.2702550339937425,0.058957548812989514,0.00028941306040733276,2.4169147794955363e-06,4.538486327625168e-06,1.5235305455083631e-05,0.019111799788806994,12768.64407962287
vehicle553,0.2682231370371112,20.800000000000182,0.0,0.27204810740706337,0.04759400835923512,1.9318049511291883e-05,5.01616234385755e-06,5.027050318952886e-06,0.0001057852094584264,0.015295328541869394,13355.265860481613
vehicle425,0.26716552213735795,21.09999999999991,0.0,0.27065589546878077,0.06161760340653643,0.0005053535602527135,4.008196093135676e-05,7.707071813993455e-06,0.0001050962810292885,0.019976669932089873,13649.50964193844
vehicle484,0.26653031749980355,20.100000000000364,0.0,0.27015765206879405,0.04638003439465156,7.445273518793278e-06,1.662230145031048e-06,5.301777792407062e-06,0.0002701129664418446,0.014904543693624815,12961.647426057958
vehicle478,0.26596069939560707,18.800000000000182,0.0,0.2687919572420285,0.04118805368494344,1.5578379554832234e-05,4.245125205100925e-06,4.015926065811788e-06,9.625984038648816e-05,0.01323678382944697,12229.385336000565
vehicle413,0.2669295334271336,18.5,0.0,0.2696929050778071,0.051200359659764695,0.00042934627174537636,2.859149375375685e-06,5.232618042443912e-06,1.866641322783877e-05,0.01659842754735678,12145.949035426549
vehicle639,0.26654158477407686,18.90000000000009,0.0,0.26897537429990653,0.04342582230437675,1.810254232996184e-05,4.624877537091986e-06,5.419208373369267e-06,0.00010126085349026767,0.013955652755729716,12272.486475953048
vehicle396,0.26643041037129367,81.59999999999991,60.1,0.263965956557837,0.08684559737927389,0.0008692488811641262,5.805628888559696e-05,9.211563231358661e-06,0.0001425756120895652,0.028154700405686905,14007.227775753074
vehicle445,0.26724465121878943,71.30000000000018,47.8,0.2641588602203717,0.07790290746796708,0.0005444132437156787,3.610257480505709e-06,5.546886401462647e-06,2.5814076342859352e-05,0.025254799825596034,15104.99609035028
vehicle730,0.2673875217443339,18.7,0.0,51.727182988229124,0.04775187377737701,7.217046308876816e-06,1.609237080636431e-06,5.438255948615671e-06,0.0002825880270797612,0.015345453782925024,12215.610220889565
vehicle720,0.26721637333913156,74.7,49.2,7.526370231080399,0.1299230104435465,0.0004907836999520794,2.8153084261558175e-06,6.134201716319248e-06,2.4323883739236373e-05,0.04212452345429956,43613.77718890732
vehicle741,0.2656718102394966,26.599999999999994,0.0,7.1715447365459095,0.07504153221862968,2.779804558012272e-05,7.76372925686244e-06,4.620190329626661e-06,0.00014842406620129542,0.024116865195528175,16692.114363300567
vehicle756,0.2664829213324781,81.60000000000002,54.8,3.965589649449047,0.07957338870460888,4.818783974357877e-05,1.0142755486501309e-05,3.443046922046721e-05,0.0002969841443062367,0.025571817803328616,16881.824603232082
vehicle728,0.26772713032435785,35.900000000000006,0.0,3.858391392307665,0.07365094008572974,1.5072646630792442e-05,2.7246384045915307e-06,5.074647658639662e-06,0.0003865979211581966,0.023668840364616573,21791.173234316553
vehicle757,0.2655457892293333,83.80000000000001,63.3,2.729607419779561,0.17484552195407974,4.775877874813968e-05,1.1258927586261797e-05,6.5829466923858655e-06,0.0007073579992639797,0.05619284759211918,48882.654152562536
vehicle719,0.2654471788211058,38.5,7.6,2.658581396335173,0.09417467791370294,0.0008217117421601833,2.0058340328976335e-05,9.580900007765954e-06,6.414246831269038e-05,0.030532311941374155,23411.75974185972
vehicle743,0.2649427264042826,19.600000000000023,0.0,2.421434657221386,0.04668245984472179,1.8996152312277597e-05,4.9270428838757925e-06,5.233859411167513e-06,0.00010632637037640431,0.015002343066042322,12675.175743326585
vehicle767,0.2663019109614552,43.60000000000002,14.0,2.03296465583512,0.08147245714537385,4.275304032909953e-05,1.1540201227312321e-05,7.2103817441209685e-06,0.0001287027792999676,0.026184841022062824,18065.480970941946
vehicle760,0.2658057805465712,20.899999999999977,0.0,1.905062774878507,0.04765149907051618,9.977905765025122e-06,2.6834286553638035e-06,6.2652243047291165e-06,0.000181740908047085,0.015315276248740939,13386.62422240509
vehicle726,0.2652601051913024,51.700000000000045,19.8,1.6293067107988939,0.07577842666271929,1.7257622544942993e-05,3.721171432802267e-06,5.957328437366232e-06,0.00024978434982133734,0.024353573328546103,19059.52005720473
vehicle723,0.26798313507503924,16.100000000000023,0.0,1.598822676077504,0.04783125733261934,1.0230898298602795e-05,4.49277083147409e-06,1.4982632877724766e-05,0.0002900397993825523,0.015372303985948002,10755.773781608554
vehicle752,0.26435073822444954,54.90000000000009,26.1,1.36695505895151,0.12200604877921556,0.00010235790359428793,2.2776307561588838e-05,5.4040748242141414e-05,0.0005007119486271647,0.03920523717467722,32529.89312168175
vehicle773,0.2631658496100109,19.899999999999977,0.0,1.324321288707607,0.1343317016843047,0.00022332596263109023,3.6070796390040637e-05,4.282500658515574e-05,0.0010847494780991734,0.043172200746539706,15150.682234225153
vehicle772,0.26400686746041346,61.700000000000045,32.7,1.1735233458285956,0.2656374777281677,0.0007296728954087354,0.00012105226599837226,0.00014260875160702362,0.0021437582512826314,0.08537501696701548,43337.331672829285
vehicle768,0.2668532612288986,18.5,0.0,1.1708489100922848,0.04823393084323868,2.5635894498480373e-05,6.8904917672360255e-06,7.2365189347243855e-06,8.693584285675801e-05,0.015501521332608703,12089.112806672261
vehicle746,0.26827743279715527,15.800000000000068,0.0,1.0347176873041177,0.05860625513374744,7.629759302459074e-06,1.993694145170726e-06,5.551642667730961e-06,0.0002884591519554117,0.018834563801800094,10660.81051020038
vehicle749,0.2673597987413366,18.0,0.0,1.0268305236936799,0.03940706005490853,6.274712213020935e-06,1.6126854611290837e-06,6.002200541067653e-06,0.0002415562864461904,0.012663455569949878,11768.365450338353
vehicle777,0.2638698855565082,18.5,0.0,0.9012819745659562,0.13374461045536515,0.000752681708883619,0.00036261450956573816,0.00015172673703149926,0.0017492331614626148,0.04298379735299914,14152.770572758758
vehicle755,0.26557804946733043,15.900000000000091,0.0,0.907904454411477,0.033595255373399475,1.2900290649449202e-05,3.4904790443243544e-06,4.0396824480812765e-06,8.491571166326224e-05,0.010796535038172817,10585.480491503777
