VehicleID;Distanza percorsa (m);Tempo di percorrenza (s);Tempo di attesa (s);Velocita media (m/s);Emissioni di CO2 (g);Emissioni di CO (g);Emissioni di HC (g);Emissioni di PMx (g);Emissioni di NOx (g);Consumo di carburante (g);Consumo elettrico (Wh);Emissione di rumore (dBA)
vehicle0;1861.521280510049;149.0;15.0;12.493431412819122;399.7592841225515;3.190700371011736;0.021360719311846858;0.04365886169464071;0.14320855258926068;129.59619772934906;0.0;8696.090754862751
vehicle1;2016.3140251066918;216.0;34.0;9.334787153271721;506.56383583496165;0.09252774703831504;0.017939502899754673;0.048019908596126204;2.738223950553745;162.78997532277688;0.0;11403.368586761955
vehicle2;1226.6027899006988;125.0;19.0;9.81282231920559;305.1517920703549;1.0157998160704145;0.009948476226990287;0.02562571386094111;0.08576623654744646;98.92450474700036;0.0;7822.945002904281
vehicle3;1567.6377837837338;174.0;40.0;9.009412550481228;348.5188754977863;3.5881195771891603;0.03585845353682702;0.039651261467854436;0.07831861911403987;112.9808075720914;0.0;8504.590773889522
vehicle4;1361.1476089163582;147.0;21.0;9.259507543648695;414.2487280126212;0.16354250439745036;0.043236076155254176;0.027176608889620847;0.8576542589632438;133.1298054303034;0.0;9139.232785157781
vehicle5;750.0889050754638;107.0;25.0;7.01017668294826;197.6660716866162;0.8444169834997368;0.005624595512154661;0.016804642807528487;0.06525091012655226;64.08057669448011;0.0;5082.923045097446
vehicle6;1049.6045112777758;108.0;9.0;9.718560289609036;268.5811374699448;0.8637303484861963;0.008360742329906839;0.02094724956347772;0.07589279055355407;87.06789588540154;0.0;6761.099386548775
vehicle7;732.1446479340897;74.0;0.0;9.893846593703914;162.82029221514972;0.6871170024422134;0.004591868483831709;0.016692967652093143;0.055383729137927065;52.78430684837576;0.0;4612.689779032747
vehicle8;1071.3752915214704;72.0;0.0;14.880212382242645;186.71882283460766;0.028859376802023842;0.007140531047889671;0.026662009702091996;1.1383369612518612;60.0025932774119;0.0;4726.339097499809
vehicle9;1402.5110586426524;153.0;27.0;9.166738945376814;424.60335254911354;0.09213703591394266;0.021124321065081317;0.11252821104996326;1.476239558338537;136.46088061578203;0.0;9499.657235459268
vehicle10;1076.7684263618055;77.0;0.0;13.984005537166306;201.15437150879308;1.308740758300882;0.008831432994182788;0.027630332288617214;0.0724539143654169;65.21183822721474;0.0;5025.864019231501
vehicle11;930.0789880938239;87.0;6.0;10.690563081538206;213.63101229576478;1.187499114301936;0.007956042457901253;0.02344301990974081;0.07419603373708004;69.25642270752377;0.0;5154.955079036924
vehicle12;908.8428820741228;112.0;36.0;8.114668589947525;359.76642207419604;0.0659243200808822;0.014766072075275406;0.0785046791348706;1.453297204014302;115.61891531986637;0.0;6916.117129105643
vehicle13;748.9897103430602;105.0;27.0;7.133235336600573;275.619490028495;2.6169456901596364;0.026993103778043488;0.020972536368875434;0.06272386404991316;89.34947349143309;0.0;6393.822092138946
vehicle14;752.56149331704;66.0;0.0;11.40244686844;167.53258033714016;1.1281403186192813;0.007494533490819962;0.01503894435800643;0.05847460898879738;54.31170231088676;0.0;4196.999903534382
