VehicleID;Distanza percorsa (m);Tempo di percorrenza (s);Tempo di attesa (s);Velocita media (m/s);Emissioni di CO2 (g);Emissioni di CO (g);Emissioni di HC (g);Emissioni di PMx (g);Emissioni di NOx (g);Consumo di carburante (g);Consumo elettrico (Wh);Emissione di rumore (dBA)
vehicle0;1269.0398180459742;98.0;0.0;12.949385898428309;302.968740696442;2.902710782060394;0.19886911738199786;0.036240588596985104;0.5164354783221816;98.21774927474802;0.0;6342.485531324061
vehicle1;1263.1778504101108;91.0;0.0;13.881075279231986;221.60245249712472;0.03295731395670096;0.007180581077131325;0.023837782515843765;1.3100060585894917;71.21407342227486;0.0;5907.988905555433
vehicle2;1274.005493558785;105.0;8.0;12.13338565294081;244.72679833013137;0.10851921895861015;0.02644154608802405;0.029032034987290737;0.5635693579456481;78.64668791007563;0.0;6697.186574503759
vehicle3;1255.3917376893548;88.0;4.0;14.265815201015396;217.5903966555947;1.6622537807543964;0.011254953279068423;0.030030502469354875;0.0786923232071832;70.5399537769872;0.0;5519.544588462494
vehicle4;1268.3318966233787;101.0;3.0;12.557741550726522;203.51058403055876;0.6357213355935049;0.0066016727331649995;0.02655875181647574;0.05764671941137669;65.97649018623069;0.0;6308.7359789885195
vehicle5;1274.2531553070771;130.0;26.0;9.801947348515977;276.2798792316273;3.531583213421172;0.07660381387984773;0.04364559663947118;0.19645460633285905;89.57442799834473;0.0;6552.415765254847
vehicle6;1271.9237681394304;128.0;7.0;9.9369044385893;235.2849199299648;0.8044787170514377;0.005436063581515269;0.028562247620916283;0.08333436200499468;76.27692061289223;0.0;7940.782417886879
vehicle7;1253.3399091925662;96.0;0.0;13.05562405408923;276.03087614854593;0.06498148266876744;0.026545890488636058;0.07894275928997005;1.5453185161940377;88.71004161051482;0.0;6198.72840405597
vehicle8;1265.6357665018095;94.0;0.0;13.464210281934143;234.471313791961;0.09675062962150487;0.02489991571916624;0.02729279084248374;0.5294515854634607;75.35181338614456;0.0;6085.035024633239
vehicle9;1257.1971130109073;104.0;14.0;12.088433778951032;191.57792756095327;2.005186238195275;0.011769958051775253;0.027030930531944296;0.02920319384185016;62.01375732818853;0.0;5877.542948494231
