VehicleID;Distanza percorsa (m);Tempo di percorrenza (s);Tempo di attesa (s);Velocita media (m/s);Emissioni di CO2 (g);Emissioni di CO (g);Emissioni di HC (g);Emissioni di PMx (g);Emissioni di NOx (g);Consumo di carburante (g);Consumo elettrico (Wh);Emissione di rumore (dBA)
vehicle0;759.6383007845766;72.0;2.0;10.550531955341341;187.64249191393958;1.8913825566612323;0.010709043169511106;0.015405631746654245;0.02344964688417901;60.83828610329281;0.0;4549.375791267082
vehicle1;611.213806812138;47.0;0.0;13.004549081109321;205.48003962888353;0.47752305568304415;0.05571197260638517;0.01894963485970113;0.3885643576637923;66.12970992424579;0.0;3107.7816133883375
vehicle2;767.430747339524;88.0;19.0;8.720803947040046;215.12995822142366;0.06014667881828335;0.023344287241258616;0.06217870167318777;1.1386763593096274;69.13715329563307;0.0;4395.483826896207
vehicle3;731.1654264355416;66.0;0.0;11.078264036902144;266.33624248063217;0.11448848943094525;0.02320116477801324;0.1006923840103828;0.99588034121675;85.59369295986633;0.0;4221.539818272528
vehicle4;915.8435281206298;141.0;46.0;6.495344171068297;271.0862865764046;1.5790036495317683;0.010456558881181117;0.019499146650378517;0.089344864946846;87.88207578201114;0.0;5896.277616831821
vehicle5;1513.3910465520344;166.0;29.0;9.11681353344599;395.651628201848;2.985230193034634;0.25536743657412325;0.04549256548710027;0.6560324162835207;128.2712481556862;0.0;8579.769799482294
vehicle6;1382.5761295647865;128.0;3.0;10.801376012224894;374.92802986404905;2.582698768500418;0.017133333649525007;0.030332252669694245;0.12798805066594715;121.54597034377818;0.0;7899.690337447137
vehicle7;1064.3026478559611;98.0;4.0;10.860231100571031;282.97132692170476;3.5029490116901694;0.07919674123032992;0.040061925783096294;0.183533163714638;91.74289033687191;0.0;5939.746680380421
vehicle8;1229.019616556367;103.0;8.0;11.93222928695502;248.2720037337971;2.9416695572329443;0.02834115263597053;0.030075802004347427;0.05717898950651721;80.48224818183452;0.0;6138.5162711722105
vehicle9;759.6485960766512;95.0;23.0;7.996301011333171;201.40921713512233;1.535023636134942;0.12820063705990978;0.020848745990464664;0.32651033424846115;65.29589848964385;0.0;4489.606231716459
