VehicleID;Distanza percorsa (m);Tempo di percorrenza (s);Tempo di attesa (s);Velocità media (m/s);Emissioni di CO2 (g);Emissioni di CO (g);Emissioni di HC (g);Emissioni di PMx (g);Emissioni di NOx (g);Consumo di carburante (g);Consumo elettrico (Wh);Emissione di rumore (dBA)
vehicle303;267.07250641516583;29.700000000000045;0.0;0.17239590976092664;84.06725700139623;0.5390152888379837;0.003565371024457055;0.005352937269458256;0.027972202236092838;27.253219359298807;0.0;18556.19261176679
vehicle304;192.27982263395182;28.699999999999932;4.1;0.19886831572082236;77.40650622649964;0.7965198801424498;0.004441953769048285;0.0032171751156688084;0.009472812864620869;25.096786564406212;0.0;17628.869200420184
vehicle305;203.17838186686896;15.199999999999818;0.0;0.12336336900910613;47.35618406548113;0.011814558813979668;0.004788265296929846;0.014009976467707942;0.2599546000942641;15.219196474518794;0.0;9884.49018298294
vehicle306;266.66698527820915;36.200000000000045;11.5;0.27494078299674224;92.46576994016579;0.022422367934795222;0.004972436118070603;0.023823635920943397;0.30987193535932617;29.71699915783412;0.0;22133.031731934243
vehicle307;192.43766015831397;16.700000000000045;0.0;0.13653953852429587;48.01675141327553;0.016846257592111568;0.004863900626762339;0.0029966219584720935;0.09586808268451215;15.431669769123967;0.0;10674.075190118721
vehicle308;0;0;0;0;0;0;0;0;0;0;0;0
vehicle309;267.0660142360345;18.09999999999991;0.0;0.07553965514945604;50.66948619033535;0.008325113672188833;0.0021605871890628525;0.00803111018218929;0.30851778303789806;16.282549904897802;0.0;11932.45415289684
vehicle310;192.31619464122366;14.599999999999909;0.0;0.06582321609220292;74.70067310147486;0.022634163972931668;0.007230113284130515;0.002984965842471889;0.1657930057873879;24.00790466725033;0.0;9772.83594266573
vehicle311;204.21625868754415;19.200000000000045;0.0;0.10293799447696468;46.5852928987447;0.018656945721664965;0.004899575317076377;0.0038090506541169685;0.09232768368769372;14.97131454969123;0.0;12078.963452613014
vehicle312;192.35928141135722;14.400000000000091;0.0;0.1939752984646847;58.0785008544513;0.009493988038605985;0.0021834188719792357;0.014019455043533158;0.22734898859801583;18.664989914589498;0.0;9421.405754867013
vehicle313;265.81793472276496;14.100000000000023;0.0;0.42625129844914916;53.58249853261263;0.009408552988974233;0.004365708258898246;0.01583327708867764;0.3491852067437417;17.220863718849746;0.0;9642.731799728992
vehicle314;192.18483037657427;39.89999999999998;19.7;0.5370872420362437;70.58558864478269;0.26158791221870153;0.0023064599360036646;0.004256881410395438;0.02069984762118939;22.881587690681325;0.0;12718.17344156597
vehicle315;191.8875893907205;13.800000000000182;0.0;0.06662179018031598;56.717004646541106;0.019177386544655155;0.005665737132133101;0.0038275083735671797;0.12872794119669637;18.227796662393505;0.0;9134.175470977658
vehicle316;194.52179772348646;17.600000000000364;0.0;0.06667535017984533;65.00633050620901;0.02198041517201451;0.006563509307474348;0.003199581792425329;0.1250909912359926;20.89202630003725;0.0;11345.454647862309
vehicle317;192.90627628945387;16.59999999999991;0.0;0.07207138966428556;62.981060664912135;0.42542492438395585;0.0028211301325404203;0.00493880155234634;0.021444267964599126;20.417520620546842;0.0;10823.937837154432
vehicle318;193.80090961294826;16.299999999999955;0.0;0.21236514580121887;52.70673548913634;0.6441466241181143;0.005958310074431415;0.005068623479196882;0.010881996394737766;17.085620848826405;0.0;10536.056907110267
vehicle319;266.12541283471603;21.0;0.0;0.22120707521574384;53.64348379169355;0.3444244709539735;0.03454987397461353;0.007524488655790643;0.09297890407811016;17.392111614673208;0.0;13547.121713701816
vehicle320;193.92850072166675;34.5;14.1;0.0563696275511078;88.55565489640422;0.6665729849068179;0.01662719886785893;0.007948526446880651;0.06307897444724316;28.71055815975389;0.0;20735.864355365084
vehicle321;265.5370133935578;27.299999999999955;8.1;0.1375973200294752;103.00302032437838;1.0108283323682905;0.07009217798293435;0.009437845514332273;0.16803629664861108;33.39306200635879;0.0;17361.203622268957
