VehicleID;Distanza percorsa (m);Tempo di percorrenza (s);Tempo di attesa (s);Velocità media (m/s);Emissioni di CO2 (g);Emissioni di CO (g);Emissioni di HC (g);Emissioni di PMx (g);Emissioni di NOx (g);Consumo di carburante (g);Consumo elettrico (Wh);Emissione di rumore (dBA)
vehicle324;205.25421411273828;17.0;0.0;0.07220389595652184;58.723395181848616;0.019712253497082357;0.005841447403823251;0.003324479469881177;0.1234384782200607;18.8726845559353;0.0;10986.41839571376
vehicle325;266.2541851181216;18.90000000000009;0.0;0.09958881195767147;49.51080362491496;0.3876169322907126;0.002590493861391758;0.005174607472973028;0.018899320541345174;16.025154614028384;0.0;12395.784201692912
vehicle326;266.72898964477423;18.399999999999864;0.0;0.1981911869839714;46.813679503211205;0.007092308243687074;0.001626728874351174;0.005639893797563665;0.2795582025602827;15.04389754607055;0.0;12035.679462630529
vehicle327;193.26468395460046;15.0;0.0;0.06966001008887404;48.30191815775428;0.6706024656019609;0.014037939557561649;0.007165363393736746;0.031066656515887095;15.66013595725638;0.0;9756.426468706319
vehicle328;264.7147718000418;34.80000000000018;12.6;0.08328378057663867;89.16383018471835;0.02978969627630181;0.009023008158465153;0.004515409017469372;0.18173106977808345;28.655981783302934;0.0;14413.201985178232
vehicle329;205.66578081379558;68.19999999999982;47.8;0.05791929237693568;130.1725953455277;0.6795317113130172;0.0038399136794996106;0.004868778910405179;0.023238360290216014;42.20520729581931;0.0;39670.08885976889
vehicle330;267.02068974179065;17.199999999999818;0.0;0.1067039155135835;49.00520616004955;0.5372774924561838;0.03312143693165375;0.006703578620121861;0.08712335455126935;15.886877032317043;0.0;11396.155944306009
vehicle331;267.3850005791735;14.699999999999989;0.0;0.5719708850830756;40.068312871540655;0.6309153940039325;0.0036795509737630894;0.005512285796744822;0.004805551955979934;12.991269582481378;0.0;9969.288339111825
vehicle332;266.27265617798105;16.40000000000009;0.0;0.0804930481949447;42.02125682347732;0.38403666865140873;0.02807301036222283;0.007323321571849314;0.07956892294395392;13.624332881058939;0.0;10887.640122870005
vehicle333;194.72188835393865;14.100000000000023;0.0;0.2701093163196054;60.598118732886405;0.009391916967482112;0.00214215356396876;0.014029477740647497;0.24439738490941165;19.474555359209855;0.0;9283.97145163156
vehicle334;203.2223694205506;41.19999999999982;14.8;0.07947208465913273;79.24706216689687;0.22272774218454536;0.0014807601733598248;0.0041579688573957704;0.027317404298799693;25.69091481184668;0.0;24405.495558437487
vehicle335;264.9861268534587;17.59999999999991;0.0;0.09585245033426766;62.26554768928834;0.0097427966797485;0.002401109917641086;0.015918502739081995;0.2563311422529946;20.01089644990234;0.0;11696.962876533566
vehicle336;203.61879686124075;41.10000000000002;21.8;0.5481336226786003;95.53344528034744;0.45117506976667393;0.002998521065970504;0.004190212064444728;0.03611638248187235;30.91852278256901;0.0;24551.524435621162
vehicle337;192.8825414839505;31.59999999999991;12.1;0.1488147728421233;81.52309056476867;0.01677075869285878;0.003287395085496196;0.004580043058522786;0.4709318796016332;26.19871580236469;0.0;19075.373132202265
vehicle338;193.7068276096735;18.799999999999955;0.0;0.11969336044752554;62.24401712167987;0.4076907554962578;0.0026939401451844484;0.004041944918542885;0.020745980269603434;20.17854122032032;0.0;11997.848358432793
vehicle339;204.66555911012088;16.200000000000003;0.0;2.2846651922711136;43.401310297848205;0.18450826043279833;0.0015948915065816189;0.0033821798929841176;0.01170646640928454;14.069232770052519;0.0;10493.782924979578
vehicle340;204.88889715302162;18.0;0.0;0.2709148099147568;37.45771090941402;0.11581868125544068;0.0011691749601468679;0.0038466306948866376;0.01061828041570969;12.143203289359858;0.0;11402.522203203473
vehicle341;0;0;0;0;0;0;0;0;0;0;0;0
