VehicleID;Distanza percorsa (m);Tempo di percorrenza (s);Tempo di attesa (s);Velocita media (m/s);Emissioni di CO2 (g);Emissioni di CO (g);Emissioni di HC (g);Emissioni di PMx (g);Emissioni di NOx (g);Consumo di carburante (g);Consumo elettrico (Wh);Emissione di rumore (dBA)
vehicle0;750.6642168490596;80.5;15.7;9.32502132731751;237.1105450124847;2.227922643622909;0.15349123562492276;0.02320487677269246;0.3851132085500798;76.86576348285054;0.0;41394.17835032631
vehicle1;303.4647386817379;20.700000000000045;0.0;14.660132303465568;50.686629892278404;0.007524367384017562;0.0017062292830351995;0.005932942614887216;0.3034275287641415;16.28854725955544;0.0;13538.256854927435
vehicle2;744.7498441271584;80.60000000000002;12.8;9.24007250778112;257.68365879784477;0.10459160899602768;0.027389184630400753;0.016899302552867958;0.5259570007639137;82.81354812995717;0.0;50751.79523071829
vehicle3;937.8792120292031;62.90000000000009;0.0;14.910639300941204;234.70502371802922;2.0555697882084507;0.013706926060083866;0.022686938760226327;0.08461392184973383;76.08782979699879;0.0;41910.78438279758
vehicle4;743.6030438420087;79.19999999999999;12.5;9.388927321237485;191.87732055853314;0.5949229269256832;0.0057697735668236026;0.016684394031502032;0.0570917266072405;62.20269520228067;0.0;42697.12958222025
vehicle5;743.2584166179279;67.0;8.0;11.093409203252655;211.10485525764452;2.772137716937404;0.0595036915633362;0.029623596342683398;0.1312265026079957;68.4427462898908;0.0;38598.37585524043
vehicle6;743.2443340855953;71.69999999999982;0.0;10.3660297640948;161.83355285962654;0.6862350941697659;0.004586758257383423;0.016023646426492975;0.054335056286013476;52.46432564909484;0.0;45066.23959823813
vehicle7;1062.3522315039554;105.09999999999991;23.2;10.108013620399204;356.88736923177584;0.08396581113523245;0.031059022597280814;0.08774555652009366;1.903059841718736;114.69473769194542;0.0;54104.22069535921
vehicle8;773.4981472259427;74.40000000000009;11.0;10.396480473466958;208.50286740860648;0.07924062754984208;0.02172017291340796;0.01672112767641818;0.43038477545647746;67.00800805098241;0.0;40982.62771157876
vehicle9;603.3426779927586;46.59999999999991;0.0;12.947267768084973;132.32945831592727;1.566057663087045;0.00893938805759467;0.012762673015168481;0.017800599266205315;42.83676206578886;0.0;30477.542618205942
vehicle10;434.9029188357952;36.200000000000045;0.0;12.01389278551919;112.08218982730897;0.4279425297856288;0.0037530012649799787;0.008087983944808516;0.031525569977675014;36.33329651902562;0.0;23591.304493082604
vehicle11;774.202521472902;60.09999999999991;0.0;12.881905515356127;158.7174112125022;1.701901616961656;0.016929078917000677;0.01939909010995803;0.03661864845760227;51.45194498787655;0.0;38869.72920822308
vehicle12;288.18930668776505;34.799999999999955;4.4;8.2813019163151;83.15003257620813;0.5856286736394545;0.05446517640573872;0.006997051397538166;0.13051574426815019;26.95713964380987;0.0;21339.109307331335
vehicle13;463.42440242213104;31.5;0.0;14.711885791178764;83.47431448477491;0.2608068925129979;0.031998122652975934;0.01415740752197862;0.044505294672395584;26.863851770574392;0.0;20914.339056338256
vehicle14;771.5023681782287;80.09999999999991;16.6;9.631739927318721;210.9946582113417;0.039555132846983636;0.00817715319920666;0.018051725416593885;1.204229909587202;67.80539297727698;0.0;50260.01215120549
vehicle15;772.6175061749436;61.80000000000018;0.0;12.501901394416526;185.01687284437497;0.04931868399294616;0.019230336253198116;0.05334557233685411;0.9736368844992376;59.45973189177865;0.0;39901.1840513404
vehicle16;753.6589588758937;76.59999999999991;9.9;9.838889802557372;224.97557021409975;0.08682126674574629;0.023498001284764758;0.013801430591293948;0.45047373580732036;72.30235017782813;0.0;48249.644830488905
vehicle17;612.7049115655868;39.700000000000045;0.0;15.433373087294362;139.5683607905127;2.1368685007917487;0.012101632898334224;0.011867577151185684;0.014944343492586125;45.25106211940906;0.0;26665.007775166763
vehicle18;139.6786779907371;10.799999999999955;0.0;12.933210925068304;29.106600710143937;0.004461625356024607;0.0008674529046363594;0.0025268380498927458;0.16378093466278393;9.353792229365403;0.0;6977.239033228552
vehicle19;442.8524902448608;70.09999999999991;31.5;6.317439233164927;190.91712103782518;0.06084437748573923;0.022652344267214748;0.04843813078877519;1.0508258748620498;61.35427838630996;0.0;42550.944671568766
vehicle20;136.12034991044047;10.700000000000045;0.0;12.721528029013074;24.098746625268213;0.1424305303312966;0.0009543276049993631;0.002919909424648288;0.00860108707925444;7.812523448473075;0.0;6885.8803630824
vehicle21;300.3820686390817;19.199999999999818;0.0;15.644899408285653;88.1662447251644;0.901854405610803;0.005971340997199623;0.006547092637249564;0.032462540167410424;28.582042763525546;0.0;13091.651371694676
vehicle22;613.4416862278863;108.79999999999995;33.4;5.638250792535722;233.17117265997675;1.6072173417613633;0.00905634845051516;0.012107544338298474;0.03511379748575181;75.59969096758755;0.0;65123.806074123335
vehicle23;766.4574486033351;59.0;0.0;12.99080421361585;212.69043546723844;0.07022141497434646;0.021167765254945792;0.012263692848676505;0.4601537583039283;68.3552266095552;0.0;38470.91733955597
vehicle24;592.6215736710417;53.2;0.0;11.139503264493264;170.36180871830462;0.033620528229574766;0.0071405960181237125;0.042319090958100554;0.5578916586564998;54.75009685278611;0.0;33914.989302991606
vehicle25;285.0225941312866;22.09999999999991;0.0;12.896949960691755;65.24508498043623;0.7795538087345881;0.004404468051717991;0.005453502261524697;0.007534869623188444;21.15397835948968;0.0;14451.469193164436
vehicle26;591.8943451163609;63.40000000000009;7.8;9.335872951362147;242.80863296548796;0.04524829180603206;0.008513911333783304;0.0515692325226708;0.7985341611788086;78.02978981889945;0.0;35834.15799883535
vehicle27;137.6611259470029;9.199999999999989;0.0;14.96316586380468;28.103441822333323;0.06726414212752567;0.007917727245696867;0.0037947375463068377;0.042797959427456844;9.04386508058523;0.0;6133.20935691074
vehicle28;612.9414452392014;47.0;0.0;13.041307345514923;147.06547626494037;1.1407472629846036;0.0075727695038916;0.011927614930811401;0.051059927449855394;47.67636643791112;0.0;30655.966332028744
vehicle29;454.93909251967443;33.40000000000009;0.0;13.62093091376267;109.5137528982073;0.7876128254472041;0.005255467138188336;0.010784932348129012;0.038205760511875735;35.50279028928671;0.0;21980.884689638802
vehicle30;937.0942626645219;67.80000000000018;0.0;13.82144930183657;268.7063885594516;0.09540754733488438;0.02729711698937681;0.020489302144407;0.6068838130766486;86.35665036043703;0.0;44723.550476592536
vehicle31;929.3678965667273;115.80000000000018;34.0;8.025629504030448;313.34341117529357;0.13235430918881827;0.033435772719445624;0.018274209624653304;0.6819084552900884;100.70098028427321;0.0;71375.19594513225
vehicle32;610.5663921969301;48.09999999999991;0.0;12.693687987462189;163.8598740159414;0.0293761146310751;0.006667361353496577;0.04159584934199201;0.5960971305035228;52.66099226376765;0.0;31109.662100228623
vehicle33;943.6855681968328;83.69999999999999;3.7;11.274618496975304;223.59554224496475;1.5937017870535264;0.14284789589058397;0.025461130169789296;0.3679007668475165;72.48816130808211;0.0;51251.956321222475
vehicle34;581.1517497251494;47.09999999999991;2.4;12.338678338113601;203.77291832554968;0.06658163344610622;0.020330415636711906;0.010434830280191366;0.4356703799638094;65.48965037763134;0.0;29668.369497841857
vehicle35;451.10255500068854;40.90000000000009;5.5;11.029402322755196;126.00816729446291;0.8905832303574556;0.005908712614110626;0.008889214249168475;0.04330651610327413;40.84987409914456;0.0;26258.630020348337
vehicle36;618.189089373838;37.40000000000009;0.0;16.529120036733595;146.36855509138402;1.704986154150062;0.09956690132893885;0.019901075587956868;0.26134271628262123;47.45274105705509;0.0;25261.99924753438
vehicle37;908.8573794177377;90.30000000000018;19.2;10.064865774282788;288.39188458280665;0.04913904327307346;0.009191820134177572;0.019778989727903377;1.632002480966771;92.6794228033301;0.0;57195.501734564714
vehicle38;593.35778007782;48.900000000000006;0.0;12.134105932061757;144.60613337860957;1.1015835084446186;0.09257692329550488;0.016530550242517626;0.2396739866903457;46.88007595653635;0.0;31483.105587590024
vehicle39;748.0956881289807;94.59999999999991;22.8;7.9079882466065685;219.04777582715374;0.039269634539142735;0.006284195256170658;0.014275098195748615;1.1086401397847991;70.39507110060538;0.0;45458.759495932136
vehicle40;441.43731935832267;36.80000000000018;2.3;11.995579330389143;0.0;0.0;0.0;0.006538622576875295;0.0;0.0;245.72765583068977;24164.348868378253
vehicle41;288.06855558145685;23.09999999999991;0.0;12.470500241621558;62.807327551401556;0.0106093987812513;0.0021686998562256633;0.006404535379833331;0.34924186926732964;20.183735962075765;0.0;14860.932184127289
vehicle42;444.7052297680081;39.59999999999991;0.0;11.229930044646695;90.67560535480357;0.7206063915670786;0.004129529678126425;0.009582811857352068;0.012561391218186575;29.399517968653832;0.0;25129.55638290171
vehicle43;906.517842037317;73.89999999999998;0.0;12.266817889544212;234.18818618516548;0.08612147359878373;0.024074889923731222;0.017723094359781203;0.48020538801336726;75.26293747413152;0.0;47745.19120111193
vehicle44;735.6347797953534;79.9;9.4;9.206943426725324;190.5392107294794;0.47147083432062653;0.005154474698466321;0.015790218401603492;0.0575313052064931;61.7704039717637;0.0;49934.17493829161
vehicle45;434.405239381841;57.69999999999982;21.8;7.528686991019798;146.62069778162686;0.04892755966738669;0.01474638878590502;0.007563006940760485;0.2958176240396545;47.121663755942706;0.0;23499.223044857452
vehicle46;1054.3584047143572;92.5;4.5;11.398469240155213;326.46187698801265;0.0607677656089332;0.012410191104767083;0.07602607662703818;1.1115827825847704;104.91513042639922;0.0;56974.14647990424
vehicle47;1090.528622016334;93.5;7.4;11.66340772209983;256.224771886724;2.800548095912287;0.027607028941010487;0.02811905461399036;0.05859916575925915;83.06098547839242;0.0;59800.50612171972
vehicle48;903.0826566044184;116.80000000000018;32.3;7.731872059969324;306.5454021168741;0.10504151040781652;0.03113550382899903;0.015920829290585838;0.6007098011200533;98.5188196193761;0.0;53092.391853095934
vehicle49;774.6684294728898;87.69999999999982;21.3;8.833163391937187;239.68282601347317;1.9827945826610966;0.15291777468304696;0.02293677394119786;0.38166255356014045;77.70242846435578;0.0;43130.08376968688
vehicle50;577.5485030756091;53.2;0.0;10.856174869842276;154.14458919235267;1.108035581277613;0.09773464923496086;0.01590331446250543;0.24942935241627298;49.973244864499684;0.0;33784.35431931447
