VehicleID;Distanza percorsa (m);Tempo di percorrenza (s);Tempo di attesa (s);Velocita media (m/s);Emissioni di CO2 (g);Emissioni di CO (g);Emissioni di HC (g);Emissioni di PMx (g);Emissioni di NOx (g);Consumo di carburante (g);Consumo elettrico (Wh);Emissione di rumore (dBA)
vehicle3822;916.5032534824876;93.0;0.0;9.854873693360082;827.4661180669839;1.7581687732199527;0.2257646987764974;0.26922599197651464;8.912004677680558;265.935209956439;0.0;6875.563827065405
vehicle3823;1079.9589439811637;135.0;30.0;7.999695881341953;1609.2145824913066;2.469509444249228;0.6516045504496392;0.6222050144899413;15.337030074573342;516.9811071609715;0.0;9889.188978477765
vehicle3824;901.8982077271249;76.0;0.0;11.867081680620066;970.3796966877784;1.318086345943015;0.1931580993510789;0.19078707828293978;7.747915381228623;311.8439141043454;0.0;5756.059849803378
vehicle3825;2027.4737084431765;173.0;0.0;11.719501204873852;1364.6828547057019;2.5935757126775916;0.3983500357369622;0.4703543538105123;14.501844461648329;438.5788875460828;0.0;12905.813979346356
vehicle3826;1379.0569360709585;131.0;0.0;10.527152183747775;1878.7356764970825;8.657844224870262;1.7550797189844398;1.4424060456183136;23.102325088275634;603.9353472356527;0.0;9812.688554983217
vehicle3827;1215.4725529880484;126.0;20.0;9.64660756339721;3451.5487087170773;8.144991921137413;0.08506881765847357;0.2802029972276435;11.911562527789048;1109.1646273810823;0.0;9326.058919346926
vehicle3828;1381.4889524763332;117.0;0.0;11.807597884413104;2766.346220086258;4.965011579267373;0.7157000289333607;1.1878600688088738;40.588529066667206;888.9899778082641;0.0;8773.724195436935
vehicle3829;871.2564845444193;91.0;8.0;9.574247082905707;2545.8792299778506;4.719244719148005;0.6241990778697672;1.0818050709487728;37.28437901015469;818.1464282227295;0.0;6734.226407239209
vehicle3830;893.5576359327637;74.0;9.0;12.07510318828059;2613.6095888215928;4.325366358562006;0.6171397266899458;1.0314424101193687;38.423785023986916;839.9119930478357;0.0;5625.777966976378
vehicle3831;1532.2903730579594;189.0;57.0;8.107356471206135;5593.339947261038;7.435556034744181;1.2672963379002542;1.0373316551937015;59.38579068422118;1797.5102384274214;0.0;13865.96633970365
vehicle3832;406.5284064810021;38.0;0.0;10.69811596002637;1288.226301311143;2.2104088707433585;0.2683243059046373;0.5058989383449801;18.89893235069292;413.9874588697746;0.0;2854.1322418089953
