VehicleID;Distanza percorsa (m);Tempo di percorrenza (s);Tempo di attesa (s);Velocita media (m/s);Emissioni di CO2 (g);Emissioni di CO (g);Emissioni di HC (g);Emissioni di PMx (g);Emissioni di NOx (g);Consumo di carburante (g);Consumo elettrico (Wh);Emissione di rumore (dBA)
vehicle0;1042.610194180328;155.0;55.0;6.726517381808568;0.0;0.0;0.0;0.022102024446048054;0.0;0.0;427.4702584634959;9391.08974730267
vehicle1;765.5147567729668;69.0;4.0;11.094416764825606;193.30152286087272;0.03877813961797452;0.009216646427211289;0.05335257508254706;0.6930712845596603;62.12452996372778;0.0;4371.573788048244
vehicle2;910.1461219985338;96.0;15.0;9.48068877081806;251.10936033772361;0.09405018020096585;0.026085324635855955;0.018728301623899143;0.5090712013733791;80.7010991529238;0.0;5164.0719098557265
vehicle3;1078.6971445732113;85.0;0.0;12.69055464203778;254.12077255183533;0.06014625816844307;0.024237608843367956;0.07087195168781903;1.3977995513059793;81.66826575504751;0.0;5478.744693851754
vehicle4;744.4458042225378;83.0;16.0;8.969226556898047;159.15367089864168;1.0682843373341513;0.006183467149733203;0.01613740372674978;0.024864612709083102;51.602176076369794;0.0;5123.05394897578
vehicle5;1065.7242223960623;100.0;1.0;10.657242223960623;308.44089135108635;4.08474181593232;0.08658375661973186;0.04173258191935747;0.19206570484423963;99.99981384541036;0.0;6221.121111667193
vehicle6;435.01937160976206;54.0;13.0;8.055914289069667;132.00319290684618;0.026103459120375202;0.005440946449268849;0.03210783713119227;0.43819559755901344;42.42236111493746;0.0;2599.1317682674403
vehicle7;1396.8038391213565;93.0;4.0;15.01939611958448;382.04663659893185;0.13419908272962783;0.038661200445215246;0.02991115738817011;0.988498741564705;122.78206050344514;0.0;6174.745182489386
vehicle8;597.4906534655912;61.0;10.0;9.794928745337561;201.17510248949083;0.11477130211845533;0.024899126057113464;0.08439516722895708;0.7841588601852659;64.65007184427391;0.0;3832.2851912334104
vehicle9;1227.687042947595;159.0;37.0;7.721302156903113;318.34233021592587;3.1205381620300012;0.08269493095410198;0.03988265767462362;0.19571699489257938;103.20983328480403;0.0;7459.610588655644
vehicle10;921.8543113585279;87.0;12.0;10.5960265673394;224.15805450022;1.055506078308487;0.008895312528854112;0.016974884571116036;0.06248951278581153;72.56297838886998;0.0;4741.320292867435
vehicle11;1065.771963504362;93.0;0.0;11.459913586068408;302.5985490970673;0.0532428713027089;0.011469304833865547;0.07135724212475239;1.0805963512969354;97.24674046019747;0.0;5937.274424387593
