VehicleID;Distanza percorsa (m);Tempo di percorrenza (s);Tempo di attesa (s);Velocita media (m/s);Emissioni di CO2 (g);Emissioni di CO (g);Emissioni di HC (g);Emissioni di PMx (g);Emissioni di NOx (g);Consumo di carburante (g);Consumo elettrico (Wh);Emissione di rumore (dBA)
vehicle0;1038.71984158522;85.0;0.0;12.220233430414352;0.0;0.0;0.0;0.02157308372588047;0.0;0.0;315.5719099056959;5455.166987059805
vehicle1;759.740529061366;64.0;0.0;11.870945766583844;211.5730539398445;0.04068860646181133;0.00923343545502617;0.056148584437185206;0.7391684124202329;67.99562785100557;0.0;4100.342048512281
vehicle2;904.5278786190116;78.0;0.0;11.596511264346303;254.74639605419475;0.09087869767126826;0.02583875617223048;0.01740522095100063;0.5369911941396474;81.8703128064524;0.0;4992.770327345511
vehicle3;1080.1617809405298;87.0;0.0;12.415652654488849;254.20633086160234;0.0635713235555997;0.025288438763356635;0.0723292427646842;1.3764357314523445;81.6956845403022;0.0;5585.8946686688405
vehicle4;746.9028495462204;64.0;0.0;11.670357024159694;129.59681169492492;1.1493697525303144;0.006611683318995304;0.014941961775335955;0.017892282696178475;42.01888547295093;0.0;4060.8829149360045
vehicle5;1062.9282199150111;87.0;0.0;12.217565746149553;317.0136424543079;4.913870711557904;0.0949435779953667;0.04567023385261455;0.1964725881051581;102.77925982274368;0.0;5633.473894205565
vehicle6;445.8998487670077;37.0;0.0;12.051347263973181;117.10840908274884;0.022290167921924925;0.005297905394685082;0.03244588202067915;0.42224492538585795;37.63694176031784;0.0;2373.449407276466
vehicle7;1395.893361528954;97.0;9.0;14.390653211638702;384.362195436823;0.1394430254860523;0.03931450310443319;0.031410830956590474;0.9868725079166737;123.52567072543302;0.0;6395.446154388494
vehicle8;610.4875188574308;42.0;0.0;14.535417115653114;131.56435050244232;0.07270756303964608;0.017085133608045616;0.06152984703186963;0.5193330123899123;42.279662804585776;0.0;2762.3077417017266
vehicle9;1218.7925840642204;107.0;0.0;11.390584897796453;256.15283721901574;2.5844266024744695;0.06837972478435547;0.03828864417693663;0.1820646746261299;83.04858986876408;0.0;6773.660722840729
vehicle10;907.7193373788095;93.0;17.0;9.760422982567844;207.76686725883238;0.8753203637105725;0.007648798238013658;0.017243513652987402;0.05973581641089155;67.25828564524275;0.0;4881.772700462145
vehicle11;1063.8863445128095;91.0;0.0;11.691058730909994;301.2989754034227;0.0539859942020291;0.01203846629189736;0.07411693910164614;1.0805077084598325;96.83013150290213;0.0;5818.540330684556
vehicle12;1401.0113539156848;106.0;0.0;13.217088244487593;301.4676486346888;1.3269383708253728;0.011631410713327964;0.02815556691167356;0.07951190588376726;97.7268991508733;0.0;6895.860562047001
vehicle13;1883.0745999616538;134.0;6.0;14.052795522101894;466.1737608408333;2.5499068190065164;0.020744158667963333;0.03780891110016674;0.11975033612284024;151.11495893197682;0.0;8349.806754753741
vehicle14;1059.5254455827671;75.0;0.0;14.127005941103562;239.70950334198523;1.0794260635767252;0.009442841343193432;0.02441536862076371;0.06338203383924969;77.70708244832437;0.0;4943.9326032950785
vehicle15;1541.77511751319;128.0;20.0;12.045118105571797;435.004726677704;0.156762366220368;0.04414713363369812;0.028205186087456965;1.0656263498288483;139.80202499248793;0.0;8226.582252494416
vehicle16;606.8950568773956;47.0;0.0;12.912660784625439;180.34310565572687;0.3891563948122452;0.06061939355538128;0.10484313667927903;0.6015787818880765;57.95810321592218;0.0;3056.2936146745087
vehicle17;1237.8751632762526;77.0;0.0;16.076300821769514;227.64603783381403;3.085014589393872;0.017976607712401012;0.029177095081405046;0.027853840858516492;73.80931074442539;0.0;5146.100277515779
